Wavelength,ScaleFactor,Intensity,HalogenIntensity
572.81,22.0777591378,205.513708705,9.3086308
573.35,22.1565117761,206.877078662,9.337078
573.89,22.2186995082,208.089790155,9.3655252
574.43,22.2759835539,209.259974688,9.3939724
574.98,22.3407300575,210.515501869,9.4229464
575.52,22.3635252266,211.349733392,9.4506448
576.06,22.4355736825,212.651421107,9.4783144
576.6,22.484331504,213.735695527,9.505984
577.15,22.4638547685,214.174120362,9.534166
577.69,22.4901357386,215.046980555,9.5618356
578.23,22.5266390902,216.019322694,9.5895052
578.77,22.5434726881,216.80451744,9.6171748
579.31,22.5528183064,217.518423347,9.6448444
579.86,22.5390176387,218.020512649,9.6730264
580.4,22.5431876671,218.68461043,9.700696
580.94,22.5216301972,219.098652467,9.7283656
581.48,22.4961138873,219.472878948,9.7560352
582.02,22.4912265527,220.047521182,9.7837048
582.57,22.4803440503,220.574591046,9.8118868
583.11,22.4537859362,220.935293113,9.8395564
583.65,22.4476442118,221.495978605,9.867226
584.19,22.4700848008,222.339143227,9.8948956
584.73,22.4686834759,222.946976748,9.9225652
585.28,22.4832971819,223.725606479,9.9507472
585.82,22.4684348023,224.199407301,9.9784168
586.36,22.4945437316,225.082348107,10.0060864
586.9,22.4745294897,225.503945115,10.033756
587.44,22.5081973603,226.464553131,10.0614256
587.98,22.5436492261,227.445023198,10.0890952
588.52,22.5415241625,228.047298185,10.1167648
589.07,22.5818846775,229.092018697,10.1449468
589.61,22.6139549958,230.043089459,10.1726164
590.15,22.6881924728,231.426052046,10.200286
590.69,22.7230643544,232.410493312,10.2279556
591.23,22.7129316291,232.935313982,10.2556252
591.77,22.6651479126,233.07239767,10.2832948
592.31,22.6788899333,233.841226733,10.3109644
592.85,22.6887971686,234.571169827,10.338634
593.39,22.7063814939,235.381244223,10.3663036
593.93,22.727744618,236.231568456,10.3939732
594.48,22.7408354862,237.008516815,10.4221552
595.02,22.7263616427,237.486497507,10.4498248
595.56,22.7679021387,238.550567158,10.4774944
596.1,22.7653914658,239.154170872,10.505164
596.64,22.7825499919,239.964808048,10.5328336
597.18,22.7770148073,240.536737759,10.5605032
597.72,22.7962558562,241.370696198,10.5881728
598.26,22.8048370863,242.092556466,10.6158424
598.8,22.814784949,242.829437382,10.643512
599.34,22.8434928654,243.767060745,10.6711816
599.88,22.8466184376,244.432571087,10.6988512
600.42,22.8389941766,244.966063502,10.7257816
600.96,22.8576632613,245.777042504,10.7525008
601.5,22.8419367482,246.218261435,10.77922
602.04,22.8546863983,246.966351655,10.8059392
602.58,22.8476479439,247.500765419,10.8326584
603.12,22.8462495091,248.096050163,10.8593776
603.66,22.8123503983,248.337454672,10.8860968
604.2,22.8269586196,249.106399255,10.912816
604.74,22.8194131228,249.6337731,10.9395352
605.28,22.7930692067,249.954595477,10.9662544
605.82,22.7748476597,250.363299067,10.9929736
606.36,22.7867138774,251.10258685,11.0196928
606.89,22.7586373994,251.390024299,11.0459172
607.43,22.7552935636,251.961091805,11.0726364
607.97,22.7251221527,252.234211826,11.0993556
608.51,22.7086199564,252.65780424,11.1260748
609.05,22.6607333993,252.730491491,11.152794
609.59,22.6506100578,253.222794129,11.1795132
610.13,22.6024752855,253.288590864,11.2062324
610.67,22.6011745204,253.877899491,11.2329516
611.21,22.5692799144,254.122662029,11.2596708
611.75,22.5340484217,254.328058766,11.28639
612.28,22.5186918823,254.745278057,11.3126144
612.82,22.4881523161,255.00066116,11.3393336
613.36,22.4755847434,255.458682904,11.3660528
613.9,22.4431188979,255.689336572,11.392772
614.44,22.410871408,255.920748828,11.4194912
614.98,22.3805225685,256.172170181,11.4462104
615.51,22.3598831407,256.522301467,11.4724348
616.05,22.3266351479,256.737415868,11.499154
616.59,22.2687502186,256.666791342,11.5258732
617.13,22.2510472999,257.057279929,11.5525924
617.67,22.2309177001,257.418723204,11.5793116
618.2,22.1746392212,257.348573769,11.605536
618.74,22.1470801583,257.620488337,11.6322552
619.28,22.1292732864,258.004630737,11.6589744
619.82,22.0634017371,257.826152473,11.6856936
620.35,22.0373422786,258.099545704,11.711918
620.89,22.013652565,258.410280907,11.7386372
621.43,21.9935871902,258.762391807,11.7653564
621.97,21.9490836535,258.825253793,11.7920756
622.5,21.9083673208,258.919657507,11.8183
623.04,21.8989923184,259.393984472,11.8450192
623.58,21.8533955924,259.437795624,11.8717384
624.11,21.8413248147,259.867270148,11.8979628
624.65,21.794113597,259.887874116,11.924682
625.19,21.7569747756,260.010791258,11.9506868
625.72,21.7334008296,260.255701489,11.9749184
626.26,21.6914750079,260.289179683,11.9996072
626.8,21.6687328212,260.551257388,12.024296
627.33,21.6563303673,260.926894145,12.0485276
627.87,21.6212242166,261.037718799,12.0732164
628.41,21.6056430056,261.383020867,12.0979052
628.94,21.5695256257,261.468740346,12.1221368
629.48,21.571100219,262.02039236,12.1468256
630.01,21.5440585538,262.213968979,12.1710572
630.55,21.5266580824,262.533654201,12.195746
631.09,21.4866064709,262.575673451,12.2204348
631.62,21.481038097,263.028145423,12.2446664
632.16,21.4773910664,263.513739763,12.2693552
632.69,21.4599030589,263.819180975,12.2935868
633.23,21.4354117625,264.04730969,12.3182756
633.76,21.4226240939,264.408892122,12.3425072
634.3,21.3849783018,264.472218114,12.367196
634.83,21.3529916807,264.594050455,12.3914276
635.37,21.3570278813,265.171344132,12.4161164
635.9,21.3566920953,265.684681794,12.440348
636.44,21.3562295876,266.206187718,12.4650368
636.97,21.3426401853,266.553961639,12.4892684
637.51,21.3348820556,266.98380091,12.5139572
638.04,21.3142111353,267.241603338,12.5381888
638.58,21.3378512929,268.064814039,12.5628776
639.11,21.340703183,268.617761369,12.5871092
639.65,21.3560765232,269.338523183,12.611798
640.18,21.3652554966,269.972000866,12.6360296
640.72,21.3605668963,270.440122339,12.6607184
641.25,21.3797716253,271.201334078,12.68495
641.78,21.3845382979,271.77998066,12.7091816
642.32,21.410459441,272.638015726,12.7338704
642.85,21.419123563,273.267363167,12.758102
643.39,21.4062105755,273.631111607,12.7827908
643.92,21.4357821358,274.528541974,12.8070224
644.45,21.4326015495,275.007154363,12.831254
644.99,21.4511200081,275.77437182,12.8559428
645.52,21.4716723777,276.558884884,12.8801744
646.05,21.500359997,277.449374547,12.904406
646.59,21.5133774154,278.148496072,12.9290948
647.12,21.4967941278,278.454990892,12.9533264
647.65,21.5157893723,279.222404494,12.977558
648.19,21.5418968372,280.093059217,13.0022468
648.72,21.5574859016,280.818124455,13.0264784
649.25,21.5989471917,281.881596105,13.05071
649.78,21.5970344855,282.379964631,13.0749416
650.32,21.5946630759,282.853634503,13.098312
650.85,21.5965728269,283.354810255,13.12036
651.38,21.6434798017,284.447442094,13.142408
651.91,21.6468117906,284.968501357,13.164456
652.45,21.6786743543,285.874944416,13.18692
652.98,21.6916630747,286.524483421,13.208968
653.51,21.6806858885,286.857501882,13.231016
654.04,21.654019487,286.982106118,13.253064
654.57,21.6642109454,287.594826691,13.275112
655.1,21.6684652516,288.129049405,13.29716
655.64,21.6718977692,288.661529653,13.319624
656.17,21.6803061703,289.251533784,13.341672
656.7,21.6746969387,289.654580974,13.36372
657.23,21.6663220091,290.020359826,13.385768
657.76,21.6406996533,290.154519063,13.407816
658.29,21.6381083514,290.596852377,13.429864
658.82,21.6279591596,290.937403355,13.451912
659.35,21.6335308273,291.489329026,13.47396
659.88,21.6603768806,292.328619664,13.496008
660.41,21.6402955532,292.534727144,13.518056
660.95,21.6175613046,292.713021197,13.54052
661.48,21.603860482,293.00382685,13.562568
662.01,21.5737895181,293.071646268,13.584616
662.54,21.5962149732,293.852440812,13.606664
663.07,21.5970829587,294.340423684,13.628712
663.6,21.5620238342,294.338012475,13.65076
664.13,21.5306078382,294.383867095,13.672808
664.66,21.5071392759,294.537175355,13.694856
665.18,21.4971783303,294.865788601,13.716488
665.71,21.4932625915,295.28596187,13.738536
666.24,21.4723454067,295.472012646,13.760584
666.77,21.4754304998,295.987955621,13.782632
667.3,21.4426840424,296.009391547,13.80468
667.83,21.4193921411,296.160109061,13.826728
668.36,21.3858107527,296.167302693,13.848776
668.89,21.3515710493,296.163884149,13.870824
